VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
90024,VINILANDIA USA,24335,Gran Passione Gavi,7.99,11.99,750.0,512,4090.8799999999997,372.0,5170.28,3553.4500000000003,41.21,2802.64,1079.4,20.87701246354163,0.7265625,1.2638552096370463
2000,SOUTHERN GLAZERS W&S OF NE,27969,Fattoria le Pupille Poggio,24.34,36.99,750.0,168,4089.12,0.0,0.0,0.0,0.0,19016.59,-4089.12,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,18240,Renacer Enamore Red,17.68,25.99,750.0,231,4084.08,269.0,7035.3099999999995,2077.21,30.09,19016.59,2951.2299999999996,41.94882670415376,1.1645021645021645,1.7226180682063035
9165,ULTRA BEVERAGE COMPANY LLP,25750,Moulin Gassac Guilhm Rose 15,5.51,7.99,750.0,741,4082.9100000000003,710.0,5672.9,2836.4500000000003,79.03,68054.7,1589.9899999999993,28.027816460716732,0.9581646423751687,1.3894256792336837
10754,PERFECTA WINES,24377,Bon Affair Svgn Bl Spritzer,3.39,6.99,330.0,1204,4081.56,1778.0,8872.22,1511.97,88.46,28720.52,4790.66,53.99618133905607,1.4767441860465116,2.173732592440145
8352,LUXCO INC,6465,Arrow Coffee Brandy,0.72,0.99,50.0,5668,4080.96,4351.0,4307.49,1205.82,226.64000000000001,10261.6,226.52999999999975,5.258979127055426,0.7676429075511644,1.0555089978828511
9552,M S WALKER INC,38822,Castano Yecla Monastrell Red,6.84,9.99,750.0,595,4069.7999999999997,770.0,7924.3,4461.67,85.55,55551.82,3854.5000000000005,48.64152038665877,1.2941176470588236,1.9470981375006144
10754,PERFECTA WINES,46299,Grayson Cellars Znfdl Cntl C,6.49,9.99,750.0,627,4069.2299999999996,568.0,5820.32,4066.04,62.88,28720.52,1751.0900000000001,30.0858028424554,0.9059011164274322,1.430324656016003
9165,ULTRA BEVERAGE COMPANY LLP,23878,Love Lane Svgn Bl,8.49,12.99,750.0,479,4066.71,363.0,4096.37,1356.77,40.57,68054.7,29.659999999999854,0.7240556883289316,0.7578288100208769,1.0072933649067672
516,BANFI PRODUCTS CORP,15761,Cantine Maschio Prosecco Brt,2.49,3.79,187.0,1631,4061.19,1419.0,5378.009999999999,299.41,39.68,8510.41,1316.8199999999993,24.485264995788395,0.8700183936235438,1.3242448641900524
12546,JIM BEAM BRANDS COMPANY,929,DeKuyper Island Punch Pucker,9.28,12.99,1000.0,437,4055.36,403.0,5234.97,2026.44,423.15000000000003,123880.97,1179.6100000000001,22.533271441861178,0.9221967963386728,1.290876765564586
10754,PERFECTA WINES,38244,Hendry Pnt Nr Napa,24.13,34.99,750.0,168,4053.84,41.0,1444.5900000000001,1059.7,4.53,28720.52,-2609.25,-180.62218345689777,0.24404761904761904,0.35635101533360963
90047,CRUSH WINES,25633,David Girard Vyds Syrah Okei,13.51,19.99,750.0,300,4053.0,300.0,5997.0,599.6999999999999,33.730000000000004,1457.73,1944.0,32.416208104052025,1.0,1.4796447076239823
6785,PALM BAY INTERNATIONAL INC,26677,Feudi D San Gregorio Serpico,20.26,29.99,750.0,200,4052.0,121.0,3628.79,1169.61,13.56,13605.41,-423.21000000000004,-11.66256520768631,0.605,0.8955552813425469
4425,MARTIGNETTI COMPANIES,27553,Hedges Family Estate Red Mtn,17.76,26.99,750.0,228,4049.28,0.0,0.0,0.0,0.0,144929.24,-4049.28,-inf,0.0,0.0
9552,M S WALKER INC,26006,Clos De L'Obac 05 Priorat,29.99,49.99,750.0,135,4048.65,81.0,3669.19,2274.5,8.99,55551.82,-379.46000000000004,-10.341792057647602,0.6,0.9062749311498894
7153,PINE STATE TRADING CO,21583,The Big Easy Red,15.48,24.99,750.0,261,4040.2799999999997,185.0,4752.15,3678.5699999999997,20.42,15884.82,711.8699999999999,14.979956440768913,0.7088122605363985,1.1761932341322878
11567,CAMPARI AMERICA,702,Skyy Vodka,11.95,16.49,1000.0,338,4039.1,280.0,4617.2,2374.56,294.0,20964.81,578.0999999999999,12.520575240405437,0.8284023668639053,1.1431259438983932
1392,CONSTELLATION BRANDS INC,17909,Ravenswood Pickberry Red,19.99,29.99,750.0,202,4037.98,68.0,2039.32,1559.48,7.5200000000000005,79528.99,-1998.66,-98.00619814447954,0.33663366336633666,0.5050346955656045
4425,MARTIGNETTI COMPANIES,21081,Martinelli Belle Vigna Pnt N,26.89,38.99,750.0,150,4033.5,105.0,4093.9500000000003,1715.5600000000002,11.71,144929.24,60.45000000000027,1.4765690836478285,0.7,1.0149869840089254
4425,MARTIGNETTI COMPANIES,22796,Raymond Generations Cab Svgn,67.11,99.99,750.0,60,4026.6000000000004,9.0,899.91,799.92,0.99,144929.24,-3126.6900000000005,-347.44474447444753,0.15,0.22349128296826104
4425,MARTIGNETTI COMPANIES,27521,Seghesio Defiant Red,23.83,35.99,750.0,168,4003.4399999999996,0.0,0.0,0.0,0.0,144929.24,-4003.4399999999996,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,20409,NxNW Red Columbia Valley,9.86,14.99,750.0,406,4003.16,594.0,8348.06,5287.2300000000005,65.85,144929.24,4344.9,52.04682285465127,1.4630541871921183,2.085367559627894
4425,MARTIGNETTI COMPANIES,16728,Pine Ridge Forefront Cab Svg,12.83,19.99,750.0,312,4002.96,425.0,8439.75,4945.53,47.2,144929.24,4436.79,52.57015906869279,1.3621794871794872,2.10837730079741
10754,PERFECTA WINES,319,Peter Paul Bacigalupi Chard,25.17,34.99,750.0,159,4002.03,160.0,5594.4,695.8000000000001,126.01,28720.52,1592.3699999999994,28.463642213642203,1.0062893081761006,1.3978905705354532
9552,M S WALKER INC,24670,Freemark Abbey Cab Svgn Ruth,47.61,69.99,750.0,84,3999.2400000000002,72.0,5039.28,2589.6299999999997,8.040000000000001,55551.82,1040.0399999999995,20.638662666095147,0.8571428571428571,1.2600594112881447
10754,PERFECTA WINES,24576,Failla Chard Sonoma Cst,23.8,34.99,750.0,168,3998.4000000000005,93.0,3254.07,2449.3,10.27,28720.52,-744.3300000000004,-22.873816482128547,0.5535714285714286,0.8138430372148859
4425,MARTIGNETTI COMPANIES,27699,Buglioni Bugiardo Ripasso,16.66,24.99,750.0,240,3998.3999999999996,0.0,0.0,0.0,0.0,144929.24,-3998.3999999999996,-inf,0.0,0.0
8735,SURVILLE ENTERPRISES CORP,44238,B & G Pnt Nr Bistro,5.4,7.99,750.0,739,3990.6,668.0,5707.32,2910.55,74.37,263.32,1716.7199999999998,30.079266626017116,0.9039242219215156,1.4301909487295144
10754,PERFECTA WINES,27322,W Selyum Pnt Nr RRV,55.4,81.99,750.0,72,3988.7999999999997,3.0,245.96999999999997,163.98,0.33,28720.52,-3742.83,-1521.6611781924626,0.041666666666666664,0.06166516245487364
9819,TREASURY WINE ESTATES,31204,Beringer Fndrs Est Svgn Bl,6.07,8.99,750.0,657,3987.9900000000002,689.0,7354.11,3958.26,76.58,14836.57,3366.1199999999994,45.77195608985995,1.0487062404870624,1.8440643030699675
8892,TRINCHERO FAMILY ESTATES,29129,Sutter Home Wh Merlot Cal,6.45,9.99,1500.0,618,3986.1000000000004,550.0,5494.5,3606.39,122.59,11595.97,1508.3999999999996,27.45290745290745,0.889967637540453,1.3784149920975388
90024,VINILANDIA USA,26288,Spy Valley Rose,10.8,18.99,750.0,369,3985.2,322.0,5406.78,3392.97,35.74,2802.64,1421.58,26.292543806110107,0.8726287262872628,1.356714844926227
7153,PINE STATE TRADING CO,24416,Hidlago Morenita Crm Sherry,8.44,12.99,750.0,472,3983.68,363.0,4715.37,4286.7,39.98,15884.82,731.69,15.517128030250014,0.7690677966101694,1.1836718812756044
4425,MARTIGNETTI COMPANIES,27409,Hourglass HG III Red,33.1,47.99,750.0,120,3972.0,3.0,143.97,143.97,0.33,144929.24,-3828.03,-2658.9081058553866,0.025,0.03624622356495468
10754,PERFECTA WINES,27506,The Conductor Red,16.55,24.99,750.0,240,3972.0,6.0,149.94,99.96,0.66,28720.52,-3822.06,-2549.05962384954,0.025,0.03774924471299094
4425,MARTIGNETTI COMPANIES,41003,Yaegaki Nigori Sake,14.28,21.99,720.0,278,3969.84,214.0,4705.86,4024.1699999999996,23.5,144929.24,736.0199999999995,15.64049929237163,0.7697841726618705,1.1854029381536786
4425,MARTIGNETTI COMPANIES,26378,Orin Swift Fragile Rose VDP,12.24,17.99,750.0,324,3965.7599999999998,278.0,5001.219999999999,2428.6499999999996,30.95,144929.24,1035.4599999999996,20.70414818784216,0.8580246913580247,1.2611000161381425
90024,VINILANDIA USA,23825,Tortiose Crk La Charmel Mus1,6.66,11.99,750.0,595,3962.7000000000003,420.0,5509.8,2635.9900000000002,46.79,2802.64,1547.1,28.079059131002936,0.7058823529411765,1.3904156257097433
9552,M S WALKER INC,12681,The Crusher Pnt Nr,8.1,11.99,750.0,488,3952.8,439.0,5483.61,3974.82,48.53,55551.82,1530.8099999999995,27.916099066126137,0.8995901639344263,1.3872723132969034
9165,ULTRA BEVERAGE COMPANY LLP,34580,Luce Della Vite Lucente Tosc,18.82,28.99,750.0,210,3952.2,213.0,6174.87,2464.15,23.78,68054.7,2222.67,35.99541366862785,1.0142857142857142,1.56238803704266
6785,PALM BAY INTERNATIONAL INC,22883,Citra Trebbiano D'Abruzzo,7.48,12.99,1500.0,528,3949.44,494.0,5304.06,2971.23,110.56,13605.41,1354.6200000000003,25.539303854028805,0.9356060606060606,1.3429903986387945
9552,M S WALKER INC,26816,Louis Latour 12 Beaune Vigne,46.97,69.99,750.0,84,3945.48,0.0,0.0,0.0,0.0,55551.82,-3945.48,-inf,0.0,0.0
7153,PINE STATE TRADING CO,15359,Dry Creek Mariner Meritage,23.48,34.99,750.0,168,3944.64,34.0,1199.66,919.74,3.75,15884.82,-2744.9799999999996,-228.81316372972336,0.20238095238095238,0.30412407722884727
7153,PINE STATE TRADING CO,26197,American Thread Pnt Nr,9.39,13.99,750.0,420,3943.8,133.0,1860.67,1035.26,14.76,15884.82,-2083.13,-111.95590835559234,0.31666666666666665,0.4717962371317004
516,BANFI PRODUCTS CORP,18734,Little Black Dress Divalicio,6.03,8.99,750.0,652,3931.56,589.0,5417.11,3665.01,65.21000000000001,8510.41,1485.5499999999997,27.423293970401186,0.9033742331288344,1.3778525572546265
10754,PERFECTA WINES,24361,JJ Prum Graacher Him Rsl Aus,30.71,46.99,750.0,128,3930.8799999999997,124.0,5826.76,3007.36,13.8,28720.52,1895.8800000000006,32.53746507493016,0.96875,1.48230421686747
2000,SOUTHERN WINE & SPIRITS NE,20024,Inglenook Rubicon 09,115.53,175.99,750.0,34,3928.02,48.0,8277.52,4490.74,5.3500000000000005,19016.59,4349.5,52.545931631696455,1.411764705882353,2.107300879323425
4425,MARTIGNETTI COMPANIES,26348,Walt Pnt Nr Shea Vineyard,47.29,69.99,750.0,83,3925.07,41.0,2869.59,979.8599999999999,4.58,144929.24,-1055.48,-36.78156112894177,0.4939759036144578,0.7310926938882619
4425,MARTIGNETTI COMPANIES,23669,Clos Cant St Emilion Grand C,46.66,69.99,750.0,84,3919.4399999999996,27.0,1889.7299999999998,1469.79,2.99,144929.24,-2029.7099999999998,-107.40740740740742,0.32142857142857145,0.48214285714285715
3960,DIAGEO NORTH AMERICA INC,6270,Shady Fruit Valencia Orange,0.77,0.99,50.0,5088,3917.76,8018.0,7937.82,2421.54,417.35,257032.07,4020.0599999999995,50.644383470524645,1.5758647798742138,2.0261118598382746
4425,MARTIGNETTI COMPANIES,25863,Locations OR Red,15.48,23.99,750.0,253,3916.4399999999996,176.0,4222.24,2854.81,19.5,144929.24,305.8000000000002,7.242601083784915,0.6956521739130435,1.078081114481519
9165,ULTRA BEVERAGE COMPANY LLP,12924,Cartlidge & Browne Pnt Nr,8.66,12.99,750.0,452,3914.32,378.0,4829.22,2782.83,42.0,68054.7,914.9000000000001,18.945088440783397,0.8362831858407079,1.2337315293588669
10754,PERFECTA WINES,26025,Ch Cru Godard Cd Brdx Rouge,10.66,15.99,750.0,367,3912.2200000000003,200.0,3114.0,2380.4700000000003,22.05,28720.52,-798.2200000000003,-25.633269107257554,0.5449591280653951,0.7959675069397937
10754,PERFECTA WINES,19293,Robert Sinskey Pnt Nr,17.92,28.99,750.0,218,3906.56,191.0,5537.09,2985.97,21.21,28720.52,1630.5300000000002,29.447417325707185,0.8761467889908257,1.4173825565203146
4425,MARTIGNETTI COMPANIES,44716,Drouhin Chorey Les Beaune,16.66,24.99,750.0,234,3898.4399999999996,237.0,5922.63,3723.5099999999998,26.27,144929.24,2024.1900000000005,34.17721518987343,1.0128205128205128,1.5192307692307694
4425,MARTIGNETTI COMPANIES,275,The Bitter Truth Aromatic,15.38,19.99,200.0,253,3891.14,85.0,1699.1499999999999,1179.4099999999999,17.849999999999998,144929.24,-2191.99,-129.00509078068444,0.3359683794466403,0.43667151528857867
9552,M S WALKER INC,27146,Codice Sierra Cantabria Red,6.57,9.99,750.0,592,3889.44,696.0,7079.04,4821.27,77.09,55551.82,3189.6,45.05695687550854,1.1756756756756757,1.8200666419844502
4425,MARTIGNETTI COMPANIES,15064,Sokol Blosser Pnt Gris,12.92,18.99,750.0,301,3888.92,272.0,4727.28,2797.35,30.150000000000002,144929.24,838.3599999999997,17.734511177675106,0.9036544850498339,1.2155765611017968
10754,PERFECTA WINES,4148,Fattoria de Limone,12.3,22.99,750.0,316,3886.8,485.0,8280.15,3431.99,382.17,28720.52,4393.349999999999,53.05882139816307,1.5348101265822784,2.13032571781414
3924,HEAVEN HILL DISTILLERIES,8409,Christian Bros Cream Sherry,5.38,8.29,1500.0,722,3884.36,648.0,5371.919999999999,3871.4299999999994,144.16,14069.87,1487.559999999999,27.691402701454958,0.8975069252077562,1.3829614144929923
9552,M S WALKER INC,16868,Don & Sons Pnt Nr Sonoma Cst,11.84,17.99,750.0,328,3883.5200000000004,344.0,6335.5599999999995,4524.54,38.03,55551.82,2452.039999999999,38.702813958040004,1.048780487804878,1.6313962590639417
9165,ULTRA BEVERAGE COMPANY LLP,22809,Opici Toscano Twist Neck 12,7.84,13.99,750.0,494,3872.96,94.0,1127.06,791.34,10.42,68054.7,-2745.9,-243.63387929657696,0.1902834008097166,0.2910073948607783
7153,PINE STATE TRADING CO,16541,Atamisque Assemblage,22.75,32.99,750.0,170,3867.5,137.0,4519.63,2969.1000000000004,15.18,15884.82,652.1300000000001,14.428835988786695,0.8058823529411765,1.1686179702650292
1128,BROWN-FORMAN CORP,1722,Jack Daniels Sinatra Century,351.55,449.99,1000.0,11,3867.05,39.0,17549.61,16199.64,40.95,68601.68,13682.560000000001,77.96503739969151,3.5454545454545454,4.538242329424238
1587,VINEYARD BRANDS INC,34674,Warre's Altano Douro Portuga,5.84,8.99,750.0,661,3860.24,636.0,5717.64,3137.51,70.66,6070.09,1857.4000000000005,32.485431051972505,0.962178517397882,1.481161793049137
90047,CRUSH WINES,16310,Mollydooker Scooter Merlot,17.23,25.99,750.0,224,3859.52,248.0,6083.5199999999995,3698.0099999999998,27.490000000000002,1457.73,2223.9999999999995,36.557782336542,1.1071428571428572,1.5762374595804658
10754,PERFECTA WINES,27011,Bouchard Aine & Fils Mersult,36.36,55.99,750.0,106,3854.16,37.0,2071.63,895.84,4.13,28720.52,-1782.5299999999997,-86.0448052982434,0.3490566037735849,0.5375049297382569
9744,FREDERICK WILDMAN & SONS,18237,M Abbona Dogliani Papa Celso,16.89,24.99,750.0,228,3850.92,100.0,2499.0,1724.31,11.07,3999.93,-1351.92,-54.09843937575031,0.43859649122807015,0.6489358387086722
9165,ULTRA BEVERAGE COMPANY LLP,25527,Masi Mazzano Amarone 03,101.34,149.99,750.0,38,3850.9199999999996,28.0,4199.72,2249.8500000000004,3.12,68054.7,348.80000000000064,8.305315592468084,0.7368421052631579,1.0905757585200422
4425,MARTIGNETTI COMPANIES,26854,Eric Kent Green Acres Chard,29.13,43.99,750.0,132,3845.16,21.0,923.79,395.91,2.3400000000000003,144929.24,-2921.37,-316.2374565648037,0.1590909090909091,0.2402474799488188
3252,E & J GALLO WINERY,15401,Red Rock Pnt Nr,5.84,8.99,750.0,658,3842.72,684.0,6672.16,3829.08,75.92,61966.91,2829.44,42.40665691470229,1.0395136778115501,1.7363117791564309
4425,MARTIGNETTI COMPANIES,16653,Quintessa Rutherford Red,96.02,144.99,750.0,40,3840.8,64.0,9279.36,4204.71,7.16,144929.24,5438.56,58.60921442858128,1.6,2.4159966673609663
4425,MARTIGNETTI COMPANIES,25563,Elvio Cogno Barbera D'Alba B,21.56,32.99,750.0,178,3837.6800000000003,173.0,5707.27,2639.2000000000003,19.25,144929.24,1869.5900000000001,32.75804368813811,0.9719101123595506,1.4871667257301286
90017,THE IMPORTED GRAPE LLC,10870,Bouza Tannat Las Violetas,10.45,18.99,750.0,367,3835.15,270.0,5076.299999999999,2467.68,30.04,80.03,1241.1499999999992,24.44989460827767,0.7356948228882834,1.3236248908126147
9552,M S WALKER INC,25689,Nisia 13 O V Verdejo Rueda,6.03,8.99,750.0,636,3835.08,624.0,5609.76,2013.76,69.69,55551.82,1774.6800000000003,31.6355779926414,0.9811320754716981,1.4627491473450358
10754,PERFECTA WINES,38103,Canyon Oaks Cab Svgn Cal,7.94,11.99,1500.0,483,3835.02,443.0,5311.57,911.24,99.60000000000001,28720.52,1476.5499999999997,27.798748769196298,0.917184265010352,1.385017548800267
6359,OLE SMOKY DISTILLERY LLC,1905,Ole Smoky Margrita Moonshine,12.77,16.99,750.0,300,3831.0,287.0,4876.129999999999,3381.0099999999998,226.20000000000002,1922.0,1045.1299999999992,21.4335959049492,0.9566666666666667,1.2728086661446096
6785,PALM BAY INTERNATIONAL INC,23156,Bertani Amarone Valpolicell,58.82,99.99,750.0,65,3823.3,75.0,7499.25,4199.58,8.35,13605.41,3675.95,49.01756842350902,1.1538461538461537,1.961459995292025
9165,ULTRA BEVERAGE COMPANY LLP,25812,Ch Rombeau Elise 11,10.95,15.99,750.0,349,3821.55,181.0,2894.19,1838.8500000000001,20.05,68054.7,-927.3600000000001,-32.04212577612389,0.5186246418338109,0.757334066020332
4425,MARTIGNETTI COMPANIES,29955,Lindemans Bin 99 Pnt Nr,5.26,7.99,750.0,725,3813.5,640.0,5289.6,2776.63,71.19,144929.24,1476.1000000000004,27.90570175438597,0.8827586206896552,1.3870722433460076
8320,SHAW ROSS INT L IMP LTD,44761,Gekkeikan Sake Zipang Spklg,3.68,5.49,250.0,1036,3812.4799999999996,962.0,5281.38,1976.4,36.82,3151.92,1468.9000000000005,27.8128065013311,0.9285714285714286,1.3852872670807455
3252,E & J GALLO WINERY,26811,Canyon Rd Merlot Cal,3.19,4.79,750.0,1194,3808.86,1064.0,5096.5599999999995,689.76,119.55000000000001,61966.91,1287.6999999999994,25.266061814243322,0.8911222780569514,1.3380801604679613
5992,MCCORMICK DISTILLING CO,604,McCormick Silver Rum,5.14,6.99,1000.0,741,3808.74,748.0,5228.52,2215.83,785.4,1567.85,1419.7800000000007,27.15452938881367,1.00944669365722,1.3727689472108888
10754,PERFECTA WINES,26464,Golan Heights Yarden Svgn Bl,12.33,18.99,750.0,308,3797.6400000000003,155.0,2765.45,1532.1499999999999,17.22,28720.52,-1032.1900000000005,-37.324486069175016,0.5032467532467533,0.7282022519248795
1392,CONSTELLATION BRANDS INC,693,Svedka Vanilla Vodka,9.35,12.99,1000.0,406,3796.1,377.0,4897.2300000000005,3364.41,395.85,79528.99,1101.1300000000006,22.484751584058753,0.9285714285714286,1.2900687547746372
9165,ULTRA BEVERAGE COMPANY LLP,2098,Snake River Stampede Whisky,16.29,29.99,750.0,233,3795.57,522.0,11457.779999999999,6048.24,411.43,68054.7,7662.209999999999,66.87342574215947,2.240343347639485,3.0187244603577326
9165,ULTRA BEVERAGE COMPANY LLP,25411,Artesa Rsv Chard,26.17,38.99,750.0,145,3794.65,113.0,2469.87,1522.35,12.58,68054.7,-1324.7800000000002,-53.637640847494005,0.7793103448275862,0.6508821630453401
3924,HEAVEN HILL DISTILLERIES,3930,Deep Eddy Vodka,12.11,15.99,750.0,313,3790.43,636.0,9267.64,4678.81,501.19,14069.87,5477.209999999999,59.10037506851798,2.0319488817891376,2.445010196732297
3960,DIAGEO NORTH AMERICA INC,3564,Ciroc Amaretto Vodka,36.08,47.99,1750.0,105,3788.4,206.0,10243.94,6333.7300000000005,378.72,257032.07,6455.540000000001,63.018135600169465,1.9619047619047618,2.704028085735403
10754,PERFECTA WINES,43481,Peter Paul Cab Svgn Napa,21.99,34.99,750.0,172,3782.2799999999997,69.0,2358.31,854.75,7.71,28720.52,-1423.9699999999998,-60.380950765590605,0.4011627906976744,0.6235154457099951
4425,MARTIGNETTI COMPANIES,26381,Orin Swift Mannequin Chard,19.59,28.99,750.0,193,3780.8700000000003,193.0,5595.07,2927.99,21.45,144929.24,1814.1999999999994,32.42497412900999,1.0,1.4798366513527308
9815,WINE GROUP INC,11749,Almaden Pnt Grigio B/B,10.8,17.99,5000.0,350,3780.0,282.0,4801.18,2078.7799999999997,211.5,27100.41,1021.1800000000003,21.269354616989993,0.8057142857142857,1.2701534391534393
7153,PINE STATE TRADING CO,43232,Fat Bastard Cab Svgn,6.57,10.99,750.0,575,3777.75,544.0,6068.56,3936.4700000000003,60.28,15884.82,2290.8100000000004,37.74882344411195,0.9460869565217391,1.6063953411422145
3960,DIAGEO NORTH AMERICA INC,915,Smirnoff Citrus Vodka,10.98,14.49,1000.0,344,3777.12,346.0,5013.54,681.03,363.3,257032.07,1236.42,24.66161634294331,1.005813953488372,1.3273446435379337
9552,M S WALKER INC,15476,Vietti Barolo Castiglione,33.11,49.99,750.0,114,3774.54,113.0,5648.87,4099.18,12.48,55551.82,1874.33,33.18061842456987,0.9912280701754386,1.4965717676855987
653,STATE WINE & SPIRITS,20343,Milbrandt Traditions Cab Svg,9.58,14.99,750.0,394,3774.52,352.0,5078.48,3361.67,39.02,8014.9800000000005,1303.9599999999996,25.67618657551078,0.8934010152284264,1.3454637940718288
9552,M S WALKER INC,10267,Klinker Brick Old Ghst Znfdl,24.65,39.99,750.0,153,3771.4500000000003,137.0,5166.63,3291.1400000000003,15.22,55551.82,1395.1799999999998,27.003675509955226,0.8954248366013072,1.3699319890227897
9552,M S WALKER INC,26046,Dievole Chianti Classico,11.64,16.99,750.0,324,3771.36,0.0,0.0,0.0,0.0,55551.82,-3771.36,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26869,Olivier Chanzy Les Morgeots,71.13,105.99,750.0,53,3769.89,36.0,3815.64,2437.77,3.99,144929.24,45.75,1.1990124854546027,0.6792452830188679,1.0121356326046649
8004,SAZERAC CO INC,1591,Carstairs White Seal,9.92,12.99,1750.0,380,3769.6,376.0,4884.24,922.29,690.59,50293.62,1114.6399999999999,22.821155389579545,0.9894736842105263,1.2956918505942274
10754,PERFECTA WINES,25256,Ch St Louis Vieux Galvesse L,11.1,16.99,750.0,339,3762.9,298.0,5063.0199999999995,2888.2999999999997,33.09,28720.52,1300.1199999999994,25.678745096799926,0.8790560471976401,1.3455101118817931
4425,MARTIGNETTI COMPANIES,25535,Ch de Reynaud Cotes du Bourg,12.25,18.99,750.0,307,3760.75,206.0,3911.9399999999996,2886.4799999999996,22.77,144929.24,151.1899999999996,3.864834327724853,0.6710097719869706,1.0402020873495976
10754,PERFECTA WINES,27289,Ch Plaisance Alix CdBrdx 12,11.18,16.99,750.0,336,3756.48,13.0,220.86999999999998,152.91,1.44,28720.52,-3535.61,-1600.7651559741028,0.03869047619047619,0.05879706533776301
